"Date","Technology","Cons.Disc","Financials","Industrials","Materials","HealthCare","Cons.Staples","Utilities","RealEstate","Energy","Comm.Serv"
2018-07-16,-0.00234597339464493,0.00248396594213096,0.0176345156432864,-0.00407594427840863,-0.00805586963358884,-0.00608255414103098,-0.00475154970462421,-0.000952102257433918,-0.00546964679177897,-0.0116064798272149,-0.00290596761976136
2018-07-17,0.00743380506038616,0.000973890716256864,0.00109210091882828,0.00394093638318882,0.0129937816986234,0.0055105563897051,0.00853640533425803,-0.000762464823219844,-0.00672560325771121,-0.00398813107445051,0.00019387174586738
2018-07-18,-0.00164730039501526,-0.000619572758968179,0.015879071009711,0.0109243640235093,-0.00938639643026606,0.000800645502131658,-0.00815556747653767,-0.00516122417898535,-0.00368796450604814,0.000665651161219305,-0.00291387108882857
2018-07-19,-0.00357865719650263,-0.00230538686731618,-0.01515169257272,-0.000402947471672022,0.00359449510977994,-0.00562063174419247,0.000571387249860944,0.00915688639367618,0.00949930889772777,0.000266536342544033,-0.00702851573535934
2018-07-20,0.00027566680266089,-0.00444858232035772,0.00181553277901481,-0.00107372465539157,-0.00410888657209707,-0.00195740364452579,0.00607216980148984,-0.00705079038119605,-0.00888369013948553,-0.00346579662721558,-0.00333640655247391
2018-07-23,0.00508702108563197,-0.00107061390044594,0.0136940669402597,-0.00619853557026939,-0.00550493609619407,0.00207230206848497,-0.00626241712358189,-0.0071012318864927,-0.00277289137845216,-0.00441639206964783,0.00411942083958472
2018-07-24,0.00547085120364699,-0.00294979963403641,0.00285936547831067,0.00418117964431364,0.0128544399045158,0.0090458342367894,0.00190182809540618,0.00346083400969288,-0.00278098521533821,0.0125285722663953,0.0070231936906322
2018-07-25,0.0124692695635309,0.00731401432199696,0.00213903352567701,0.0150965173661044,0.0078035519531725,0.0126854022683078,0.00757117079999858,0.00287520173086442,0.0098524009725196,0.00830972477895608,0.00716719040026037
2018-07-26,-0.0154745275735864,-0.00525698806557084,-0.000356673944826191,0.00766079748485549,0.00572876853216409,-0.00281755439370013,0.00526632313371911,0.0106605640365469,0.00336452421907429,0.0108433995371948,-0.0384440501685379
2018-07-27,-0.0172479423288308,-0.00259460391390931,0.00213538572642102,0.000131565474892348,-0.00370292343276235,-0.00724968356598232,0.00131221470965803,-0.00322446045406766,-0.00920273027899743,-0.00429692875309762,-0.0191572550515939
2018-07-30,-0.0157106449868576,-0.00800368098444393,0.000710992679843869,-0.0099164538297547,-0.00185695586867674,0.000568230113143997,-0.00112466259325128,-0.00609764992931039,-0.000924841136568766,0.00818789501848061,-0.0158684610498088
2018-07-31,0.00268288726160604,0.00468400144655634,-0.00713008694907025,0.0218171439366985,0.0090815831132649,0.0103992528074572,0.00467758244552874,0.00894330671413268,0.0192459330777939,-0.00181390965791506,0.00662523912143254
2018-08-01,0.00898363652436185,-0.00495502269097026,0,-0.0136126220880817,-0.0102649359932689,0.00022471438235705,-0.00843558976722969,-0.00646143605486094,0.00663448276642731,-0.0139715977604009,-0.00413553191027338
2018-08-02,0.012498406427353,0.00684097528923688,0.000357413713259369,-0.00131857664448454,-0.00661864794712885,0.00370329533004377,0.0101142021117164,0.00494478482294003,-0.00482079041333261,-0.00553839705386849,0.00660864967704278
2018-08-03,0.00358176864145099,0.00340265057833689,0.00570634853897678,0.000923266423685121,0.00949007949752856,0.00591884703553092,0.0116723052477097,0.0111312830856978,0.012903524827804,-0.00516981760172719,0.00677010416160684
2018-08-06,0.00534882506571721,0.00668229518042018,0.00531981977652585,0.00144889824672489,-0.000337161773901418,0.00177987877704933,0.000920581935707876,0.000749945280390296,-0.00208902278360235,0.00371443538908656,0.0099683872009737
2018-08-07,0.00382271506636789,0.00460703164907672,0.00458821180489588,0.00708405339729357,0.00336869110396343,0.00011091954540543,-0.00609133482310842,-0.00150090991912855,-0.00209354438660325,0.00738808686406411,0.00121400156551799
2018-08-08,0.00272103355674824,0.00106035457179487,0.00246160863903633,-0.00445395912027813,-0.00421280970324966,0.00155486870599653,-0.00761990519673583,-0.00527085861463261,-0.00630750806229052,-0.00725564015608393,-0.000809253846835833
2018-08-09,0.000407572963349256,0.00370179751251376,-0.00598907217917599,-0.00553045234321647,0.00538920196892656,-0.00111044285395945,-0.00299004387605883,0.00451942097647606,0.00180612326359375,-0.00931102698270436,0.00544865873231926
2018-08-10,-0.00804621532415295,-0.00839253526269923,-0.0117292351462575,-0.0088852019089769,-0.0145494279312621,-0.00434162473032718,-0.00374911263759525,-0.00433072635356613,-0.00967054828901492,0.00612859472385541,-0.00848822556030049
2018-08-13,-0.00137002361834115,-0.0050698760978567,-0.00970003469336422,-0.00480688322478784,-0.0101055975283479,0.000334566459297747,0,0.00132004963713905,-0.000303817909168558,-0.0128326349634822,-0.00142169382630675
2018-08-14,0.00615110640939109,0.00967227576581431,0.00934235325936283,0.0069357657827398,0.00839995602880483,0.00467347194244372,0.00692551871741509,0.00207083643105355,0.00394110098618716,0.00241864680889625,0.00708867491080012
2018-08-15,-0.00903501411907959,-0.0122613433190639,-0.00789946084091975,-0.00479686854229389,-0.0160032976396409,-0.00166633501734026,0.0040954813748586,0.00917331051562975,0.00873664582896705,-0.0355182373720679,-0.0140231589886928
2018-08-16,0.00439077429576562,0.00490464801182755,0.0132500362970571,0.01260906647612,0.00605256193222781,0.00973741286590002,0.0142024475887839,0.0107511586207987,0.00776793789024266,0.00720534767062642,-0.000409387451015153
2018-08-17,0.00150504841957444,0.000889109086460227,0.00213211417349735,0.00604856401865828,0.00738665336859379,0.00307867981168641,0.00766288390856618,0.00514864213875654,0.00947884418805955,0.00248216288841707,-0.00472067615643512
2018-08-20,-0.00150504841957444,0.00708542655535549,0.00318990664990437,0.00666351358022954,0.00699240985903238,0.00328823066192019,-0.000545027521242858,-0.00349079040588185,0.00117841691410803,0.006725472744046,0.0016444516666696
2018-08-21,0.00164155465495552,0.00791144520832576,0.00388485067887245,0.00739560958498675,0.00390135415520865,0,-0.00711785638732332,-0.00720422921196651,-0.00916994308164654,0.0050490083369974,0.00614259494608094
2018-08-22,0.00300268516835844,0.00105004544163556,-0.00353127864290892,-0.0097422174942805,-0.00509144625038305,0.000983955116708124,-0.00624642392953101,-0.00744322816131371,-0.00626057347328146,0.0119063538476802,-0.00122548736310479
2018-08-23,0.00217782748683648,-0.000962457583155274,-0.00460904614002722,-0.00287594137678937,-0.0068298862226368,-0.000327718764251195,-0.00239893550051429,-0.000747506253841124,-0.0023952361491042,-0.0047184936735869,-0.00409581029596007
2018-08-24,0.0100122487046441,0.00584861998981712,0.00354748480473299,0.00431070302209502,0.0129365787865288,0.00479991801666912,-0.00129367438272832,0.00429007507124135,0.00687095425253359,0.00727084124143929,0.0144649762052094
2018-08-27,0.00911312462698399,0.00642055007371756,0.0133664378605514,0.0125642223452598,0.0136055162977291,0.00358473760110822,0.000554574798015128,-0.0061609702410288,-0.00148982918898,0.00735136590956476,0.00966196932138041
2018-08-28,0.00173275818043761,0.00198696937189613,-0.00104888165776007,-0.00206173951042565,-0.00384461935421054,0.000542177232916607,-0.0033329427050246,-0.00206190780631355,0.0121503178741511,-0.00427052387043458,-0.00441672446391239
2018-08-29,0.00901526060601432,0.0111579488123676,-0.000349846041519442,0.000773678555941792,0.00750845017021362,0.00648142586230271,0.00111236067834186,0.00729187252861507,-0.00147380019915833,0.00613335469736009,0.00561792274253348
2018-08-30,-0.00304045600703473,-0.00573504612200271,-0.00772766361821953,-0.00698396079927122,-0.0118721897395524,-0.000753923979072368,-0.00315509697292571,0.000372162115358066,-0.00532404716167667,-0.00279526302690458,-0.00622189079944091
2018-08-31,0.000794276081533152,0.00394116911278086,-0.00105819075192404,0.000648356750907908,-0.00303209930194548,-0.000215953786165457,-0.000371791815537481,-0.00429238743068439,0.00384770547876068,-0.00776137138255839,-0.00991426304063081
2018-09-04,-0.00384356847665535,0.00187925956483248,0.00492952598809815,-0.000778146281002812,-0.00694180548504075,-0.0080076413940855,-0.00130244843552774,0.00447891452491911,-0.00890204731268351,-0.00215198811703621,-0.01248097994814
2018-09-05,-0.0125605205958657,-0.0108117740385931,0.00070219412326944,0.00711375032936612,0.00660392694226486,0.00401211867993112,0.0114771229091377,0.0138671865718751,0.00623974410513961,-0.00134663369027166,-0.0130558831142027
2018-09-06,-0.00728689295318619,-0.00276486378165464,-0.00457352935944355,0.00308863057376474,0.00202345453106245,0,0.00275743764516045,0.0056760368168054,0.00325316001246989,-0.0186412236528217,-0.00753753431580284
2018-09-07,-0.003392318254686,-8.61944092336309e-05,-0.00105819075192404,-0.00308863057376474,-0.00659060934716793,0.00151401281507457,-0.0020211698482524,-0.0123085258053837,-0.0127769217114522,-0.000137542304979199,0.0020992827101205
2018-09-10,0.00312098648964465,0.00371347292896207,-0.00105954619107784,0.00514209604416571,0.00118600871913621,-0.00259673437700858,0.0034885968813021,0.00497859803439971,0.00536813843676143,-0.00041222424240317,0.00209514326725735
2018-09-11,0.00849904006741697,0.00798427562435444,0.00105954619107784,-0.000256689683543421,0.00203030075341104,-0.000866984319476849,-0.0036724402148165,-0.0025785571285688,0.000297787999191446,0.00943726074300733,0.00999615206326832
2018-09-12,-0.00417329932375621,0.00187970112055424,-0.0092201679417907,0.00307349008634361,0.000506969482738651,0.00497497297468552,0.0115226872802241,-0.000922238499526884,0.000891432923519009,0.00515929532632908,-0.0029051334816641
2018-09-13,0.0116684546702404,0.00170577762458812,-0.00142583860767065,0.00599192216150435,0.0038775994908824,0.0123304936340611,-0.00145594410907401,0.00753879173452887,0.00621956235198029,0.000406324749597342,0.00704066539193748
2018-09-14,-0.000800742378033181,-0.00375595486033786,0.00711004640713231,0.0049438106487445,-0.000336818390837212,-0.00330866254278916,-0.00273564330284559,-0.0053263987738652,-0.00859897716605618,0.00526573480541215,-0.00185866907223398
2018-09-17,-0.0126225975665442,-0.0124796714734217,-0.00425992717287027,0.00037987461076483,0.00352851293219469,-0.00364180736037412,0.00364583538747265,0.00330966204345851,0.00564207676257666,0.00161455246198994,-0.00976431436229808
2018-09-18,0.00633165600176833,0.0126501475886172,0.00496801052976403,0.00906089365711171,0.00100603502157837,0.00577797174215355,-0.00419362295928938,-0.001837209538603,-0.00594001286505552,0.00656624039982612,0.00707288790365412
2018-09-19,-0.00255516116827792,0.000427713014673259,0.0168485368960458,-0.000877544083915716,0.0108325023321969,-0.00138812258146537,-0.00182895986906795,-0.0219383233295392,-0.00957807149737011,0.00306742658719639,0.00269142645864395
2018-09-20,0.0117776811241224,0.00681494943612382,0.00866390614499624,0.00150406122083435,0.0107160493970566,0.00967525310955963,0.012551267088813,0.00206566629027449,0.0074905476485001,0.000266428385479855,0.0108973012406404
2018-09-21,-0.00395935193764041,-0.00442919667547725,-0.0038891993771144,0.00644618973751765,-0.00216029087024694,0.00134817267358933,0.00160063326531912,0.00424929024945797,1.48006522149302e-07,0.00658607952097778,-0.00448015875912589
2018-09-24,0.00494660886897069,-0.00652132139545447,-0.0111970848117093,-0.017274097767384,-0.0141351783394801,0.00201320935124816,-0.0153847460232819,-0.00889723499127015,-0.0198025370122115,0.0145406091487894,0
2018-09-25,-0.00120099969578735,0.00420928166845691,-0.00387787749227364,-0.00305689964407208,-0.00520533674138957,-0.0030745785525772,-0.00592359955327693,-0.0137853123122635,-0.000923587305679874,0.00640999143102317,0.000411903640651357
2018-09-26,-0.00374560917318334,0.00231203972699756,-0.0120827058262298,-0.000637599344203821,-0.009982338981815,0.00222722641284356,0.00111311315250351,-0.00988092849314759,-0.0111491824840919,-0.0096959323638437,0.00390443536308638
2018-09-27,0.00587989318733939,0.00341524650796421,-0.00358166721729702,0.00140297652678267,-0.00870991122455322,0.00507328465204182,-0.00129886800729029,0.0102664517021465,0.00310953527087676,0,0.00857660056564669
2018-09-28,0.00372390814461854,-0.000852474251851199,-0.0104598856994458,-0.000637773631186,-0.00636655334561231,0.00305224838824181,0.00148446824860171,0.0145398193555151,0.0123420407518071,-0.00276893355756291,-0.00366644330877275
2018-10-01,0.00476764141784081,-0.00307607374267871,0.00398047410303404,0.00876259919336864,0.00996213487646491,0.00492773607926189,-0.000742001939959991,-0.0034243645978842,-0.0076960202179186,0.0137680736117791,-0.00409023370909578
2018-10-02,0.000132020459794546,-0.0136129023560989,0,0.00227332822533199,0.00426370532885478,-0.00115118328053487,0.0057359290773138,0.0134405321785045,-0.0030948713513963,0.00104119218234722,-0.000819923547778156
2018-10-03,0.00303361021313941,-0.00338868586533225,0.00934607030797885,0.00415415765007232,-0.00717322441453216,-0.00188658460332558,-0.0107585686224425,-0.0121071709878375,-0.0115356739676322,0.00803339643150158,0.00450170162510011
2018-10-04,-0.0182075482504516,-0.0157909931908078,0.0067744537623966,-0.00327140059752562,-0.00463895277024395,-0.00980320533189527,-0.00242729609815795,0.00531482460133104,-0.00471457840460765,-0.00413812079665155,-0.0143947724456988
2018-10-05,-0.0126874334205427,-0.0075445621199175,-0.00498733960288655,-0.00518130321600552,-0.00743281284332875,-0.00116606958893239,-0.00093572381945517,0.0152187922997382,0.000314987381857534,-0.000129782559139535,-0.0095734713770228
2018-10-08,-0.0113384751916943,0.00258042076053133,0.00676286737936316,0.00253080019160468,-0.000520077774996519,-0.000424580199720914,0.0137525475621638,0.00835567736069454,0.0128306331045072,-0.00077801234322683,-0.00335148848730871
2018-10-09,0.00356630460529583,-0.00293688664119962,-0.00390973475971057,-0.0155376507625462,-0.0337158659680208,0.00169668895837205,-0.00221736927720606,0.00405972102217511,0.00341454279505271,0.00890953641503112,-0.000629505755447735
2018-10-10,-0.0496739268454185,-0.0342703828247251,-0.0314730910402781,-0.0327471429164037,-0.026561754989928,-0.0239042070687052,-0.0120962297941545,-0.00554017643085913,-0.0159302104614576,-0.03186887659075,-0.0402712629354434
2018-10-11,-0.0127410893504085,-0.0177734971834367,-0.0302203938351617,-0.0267468757588718,-0.0116829262278602,-0.0273836323559857,-0.0250251188822395,-0.018503449138386,-0.0297196709788947,-0.0344278249045336,-0.00856115086729936
2018-10-12,0.031552842773213,0.0183265947723683,0.00113574364996971,0.00665250852442156,0.0027942158921106,0.0152689786003517,0.00555174049102414,-0.00113237468991345,-0.000648802712754915,0.00274341694653657,0.022022095495533
2018-10-15,-0.0165127031143069,-0.00230690947894541,-0.00455081835508064,0.00189273319822725,-0.00335398061810244,-0.00694181355976653,0.00609081731763661,0.00471036553289439,0.00614800173166108,-0.00839134098272165,-0.00388914990724176
2018-10-16,0.0296967328234441,0.019851387827603,0.0165852519384568,0.0167419790349665,0.0159231071416377,0.0270522523170005,0.011132926496725,0.0102851268924495,0.0185367144814435,0.0082540712597674,0.0260693576294169
2018-10-17,-0.00460850403552593,-0.00827694815819635,0.0100430837723193,-0.00733225848361485,-0.00644978870902602,0.00525959527720499,0.00468030077107828,-0.00186210667811215,-0.00285400028295468,-0.0063221508082969,0.00399994971116424
2018-10-18,-0.019791452704756,-0.0193661661361881,-0.0167948667166589,-0.017410625475538,-0.0113416610249417,-0.0114125007742913,-0.00130809277493338,0.00148992675504811,0.000317409838701099,-0.00497583118007805,-0.0184462396382634
2018-10-19,-0.000428598476124087,-0.00982556654875699,0.00375682809744982,-0.00368213551893337,-0.00713051987453728,-0.00913763179912674,0.0225599699333761,0.0155127120065726,0.0101075975442662,-0.00890729745364283,-0.000214259534798256
2018-10-22,0.00825057112635053,0.00403530101652594,-0.0216040045034598,-0.00342220603332688,-0.00794129193014559,-0.00822949085924485,-0.00752492795641402,-0.0064342994058344,-0.0142430559549798,-0.0111054934878916,-0.000642351167838395
2018-10-23,-0.0038321055155679,0.000187351547166426,-0.00807853112439183,-0.0165912132266213,-0.00991984446229122,-0.00541377228230644,0.00441166085152789,-0.00554846229908712,0.00635536555511917,-0.0265004797049033,-0.00214394997098522
2018-10-24,-0.0458295543194631,-0.0303268513445962,-0.0254264575037522,-0.0344641245385464,-0.0321446971189396,-0.0335691923108632,0.00421000777823144,0.0240050704381272,0.0116519220355,-0.0402836675207916,-0.0488222822564826
2018-10-25,0.0338123470459046,0.0297647680934623,0.0153331498875366,0.00704572707454254,0.0127868632220256,0.0128626207196421,0.00237150155193966,-0.0156937903437608,0.0118269206173882,0.0121668772255998,0.0325933273972914
2018-10-26,-0.0202086404389945,-0.0316005680429678,-0.014541401955869,-0.00993615783988044,-0.00588124497320708,-0.0113745461170005,-0.0193181541708856,-0.0185639939511737,-0.0263336702556916,-0.00749288780494695,-0.0274231984493194
2018-10-29,-0.017033624718978,-0.00883875034487147,0.00867182005557376,-0.0167823046494311,-0.00236225226189912,0.00251322363827367,0.0114518233089203,0.0139551368989923,0.0163832968964428,-0.0188284002226964,-0.0155913686557061
2018-10-30,0.0111413980786148,0.014912700039174,0.017120908069141,0.0203941019756417,0.0226041334715554,0.0106688997079916,0.0196405407478983,0.00387276296490624,0.0164270160389517,0.0228815727548053,0.0269616594584381
2018-10-31,0.0235065678542394,0.0127972018471723,0.0137934606315397,0.00761300359934403,0.013587664414922,0.00135376200427384,-0.00940814948888535,-0.0118497324356568,-0.0136185137901865,0.00612336502224053,0.020406594996409
2018-11-01,0.0116207162879731,0.0201973470074339,0.00455583405722537,0.017448545740252,0.0277428505374586,0.0125478994216346,0.00706469186086789,-0.00448060988299526,0.00373261960577631,0.00845153208536509,0.00584735463187647
2018-11-02,-0.0197342420998452,0.00408334178413883,-0.000757963165800568,-0.00168874772394556,-0.0024060402018744,-0.00625417143256612,-0.00524847328466027,-0.00562798632817563,-0.00841766911268094,-0.00251310517848014,-0.010201041981698
2018-11-05,-0.00101911811094668,0.0013883441518252,0.0157957608484933,0.00519814727205237,0.00296061073572673,0.0088116893377288,0.0124424833923298,0.0140124045865062,0.0164573163258961,0.016587540248477,-0.00415330584181106
2018-11-06,0.0062426341177173,0.00442967203181377,0.0052103991893131,0.0104555629745793,0.0163111523489787,0.00509511299465704,0.0060747778914334,0.00665669843870553,0.0055283961156678,0.00464772274085767,0.00589725256299989
2018-11-07,0.0289540571456075,0.0267120002350865,0.0129082864601719,0.0160946376116051,0.0178365766201054,0.0289653421963747,0.00568362650516363,0.0113615084794576,0.0109655674340758,0.0162417520466769,0.0181271946555386
2018-11-08,-0.000843315571543268,0.000269034850297611,0.0029270918032025,-0.0016387581585553,-0.00429461121081154,0.000536614404241575,0.000531577090718827,-0.00164110201932699,0.00211831928049921,-0.0219090087742626,-0.00945438608364935
2018-11-09,-0.0174589930775899,-0.0139902167721857,-0.00917602034345721,-0.0101661110071278,-0.0140875611838966,-0.00290105137017171,0.00582475184532871,0.00145903668389247,0.00120822371592277,-0.00175037235039888,-0.0207224797673611
2018-11-12,-0.0358579910782812,-0.0202918473524631,-0.020112692803778,-0.0199434786925536,-0.014842037305363,-0.0136482470618109,-0.00529403478874935,-0.000546922275596273,0.00211151347132876,-0.0209477990570468,-0.0151015941197592
2018-11-13,0.00118615933290389,-0.000463745679974092,0.00562776717330316,0.00449740969785406,-0.00295803837718722,-0.00700389171648297,-0.00230269308706488,0.00418518386887268,0.00210684309936759,-0.023225530592208,-0.00313756132038767
2018-11-14,-0.0120799166926582,-0.00754503354216629,-0.013559747703709,-0.00337097695893629,-0.00111170953572337,-0.00805021557271335,-0.00676144176384552,-0.0104043671126508,-0.000300684879202873,-0.00167947172469862,0.00492616133038171
2018-11-15,0.0247477550398401,-0.00149739696117956,0.0146810660922987,0.0131396627445675,0.0136232643128715,0.00881840250180854,-0.00160826394987934,-0.00829128470908724,-0.00785038010889805,0.0145655132989577,0.00734385601031917
2018-11-16,-0.00161160534349536,-0.00394069475832648,0.00112063786008498,-0.000277814261590237,0.0100065137166285,0.0100458271199662,0.00250065528730437,0.0152394555638962,0.0141463670654627,0.0118291780439224,-0.00488975428848759
2018-11-19,-0.0388626049323451,-0.0247464090378329,-0.000373351611974826,-0.0159622915086874,-0.0144044654769644,-0.0127933886743046,-0.00160674490950052,0.0043640250262631,0.0026860464642473,-0.00029795078716166,-0.0307716358114627
2018-11-20,-0.021725274391855,-0.0229067523081423,-0.0222775110913136,-0.0209665827447196,-0.0183491704163177,-0.00939796641368051,-0.0167556661806767,-0.00418181722658906,-0.0132012907952053,-0.0333062721565671,-0.0131837291671073
2018-11-21,0.00729432709222211,0.0103973407294617,0.00076320764733584,0.00703800405733368,0.00801107602713147,-0.00568146860057173,-0.00802640566517931,-0.0148666602315544,-0.000604259876213487,0.01558036008795,0.0118038664683597
2018-11-23,-0.00916506409361473,-0.00449871717044381,-0.00804432035136848,-0.0020060571507754,-0.0108208279682569,0.00145138813051737,0.00347386359155255,0.000554606205732444,-0.00363317271681396,-0.0318759695523543,-0.0132021498201746
2018-11-26,0.0223756990889203,0.0221981989422506,0.0201795737145338,0.00728712476119142,0.0113774561124869,0.00965865505682739,0.00127659828906612,0.00589647373530333,0.00212096077420698,0.0149095276300177,0.0225918619357688
2018-11-27,0.00198190139311061,0.00296755929319437,0.00075343034242481,-0.00170955962918562,-0.0123158806768284,0.0103319558415382,0.00889227794878344,0.00750438487981375,0.00543313170633164,-0.00277859980350925,0.00318649038235286
2018-11-28,0.0344289495744445,0.0291077158925042,0.0190268886644032,0.023676360586836,0.0152786850729227,0.0237722953752675,0.00827630236267884,-0.000729695316022738,0.00809463748419148,0.0170128461113901,0.0206888255555615
2018-11-29,-0.00975844130071346,-0.00465278581963302,-0.00853590322109898,0.000556720080727047,0.00718596549491313,0.00330454451841611,0.00161126451880689,-0.000365047425912923,0.00119366049846814,0.00651396674965676,0.0033329861846414
2018-11-30,0.0094644853809629,0.00724900273183104,0.00520442487213169,0.00969750491068933,0.00256694791641188,0.02012413317797,0.00641946985095876,0.0146781625190799,0.00949847955835192,-0.00181367498419283,-0.00155429685345343
2018-12-03,0.021838343556833,0.018532606606926,0.00628349460017263,0.0115127803930335,0.0174262496063298,-0.00480974498709674,0.000888427802339553,0.0100234818559213,0.00471554758090287,0.0219922720244576,0.00155429685345343
2018-12-04,-0.0386103944099192,-0.0366605488263745,-0.0444517588825386,-0.0434486402139616,-0.0301419674137491,-0.0225778559031919,-0.0170145747291666,0.000712157606717501,-0.0133194052065173,-0.029126896453747,-0.0299473093678198
2018-12-06,0.00224225258887634,0.00479762571567477,-0.0139645099968568,-0.00556623373855469,-0.0136309390171236,-0.00375909748878289,0.00108296915871087,0.00106711501105661,0.027044190729308,-0.0186059098388274,0.0111378074761888
2018-12-07,-0.0358809594242389,-0.0303934654713616,-0.0193261745818192,-0.0266877706717468,-0.0243589864772393,-0.0258340415478582,-0.0127111357379075,0.00372638724947061,-0.015195916578786,-0.0056030525629378,-0.0191698090036856
2018-12-10,0.0136831788413603,0.000773669861017456,-0.0140367734193969,0.0024956960488236,0.00269328425073967,0.00385747679493065,0,0.00194647865123532,-0.00383502770936772,-0.01573120607982,0.00757470750409972
2018-12-11,0.00122099489145944,0.000386373203010937,-0.009740016382636,-0.00588199785804555,-0.0032714716963671,0.00307526538300262,0.00819013280437497,0.00405762298630608,0.00177143960429849,0.000317184928145586,0.000914566503735781
2018-12-12,0.0077475049265221,0.0104775286354011,0.00569315437895401,0.00558897840664052,0.00863654594672614,0.00851753241117237,-0.00127001265851145,-0.00635841426621786,-0.0190650084739676,0.00395474744310942,0.0106805349958501
2018-12-13,0.0016635101726985,-0.00498468269503105,-0.00732620359500968,-0.00279096645289734,-0.0117254412819867,0.000977821113280264,0.00615171680010551,0.00864438526066769,0.00689327388155281,0.0031526762467351,-0.00453113557624896
2018-12-14,-0.0247796347753977,-0.0167648086914913,-0.00985179142323211,-0.0139218717121565,-0.00776393792242924,-0.0342537897228494,-0.0171003278023512,-0.00193407333093809,-0.00179344593408715,-0.0230847801659637,-0.00981137759144612
2018-12-17,-0.0214455648620753,-0.0257364030419636,-0.00995091683645999,-0.0165418252318057,-0.0172961386908779,-0.020097074889736,-0.0233909174484705,-0.0327370234075128,-0.0381204142031755,-0.0183669521577916,-0.0196838313731087
